experiment,dataset_name,model_name,split_type,pred_length,avg_precision,avg_recall,avg_f1_score,avg_f05_score,avg_f2_score,avg_hit_score
1vR,tafeng,tbp,80,10,0.09510211683779499,0.08788883396452098,0.07327989095629223,0.09503774778838511,0.04582202853684477,0.2823197270909305
1vR,coop,tbp,fixed,11,0.2641577581853233,0.3293264342258042,0.2539748586692785,0.3031784062019232,0.1664946797184573,0.821710448816115
1vR,tafeng,tbp,fixed,11,0.09405841511274887,0.09359433946827028,0.07568633301830263,0.09565369479496952,0.04839851749494468,0.314359637774903
1vR,coop,tbp,fixed,14,0.243650925715951,0.3716589354809379,0.25660156084782865,0.2913421767244764,0.17728425520073757,0.8379078807869007
1vR,tafeng,tbp,fixed,14,0.0935841158027445,0.09741709044429187,0.07628166802953507,0.09560771171235476,0.04939215242915088,0.3221216041397154
1vR,coop,tbp,70,11,0.2455972435838104,0.32373099406909195,0.24711714068335153,0.28877723319571025,0.16410447187035632,0.8501581048954815
1vR,tafeng,tbp,70,11,0.08879048893855178,0.08102765589531016,0.06802676861736788,0.08832166528627206,0.042465998893994404,0.2645389487538044
1vR,coop,tbp,fixed,18,0.2235300360360126,0.4187118225751666,0.25577795273896,0.27680913519493394,0.18669990786488166,0.8523972199316763
1vR,tafeng,tbp,fixed,18,0.09333166467136483,0.10009866427055432,0.07660332559014969,0.09557431955580842,0.0499868218222139,0.3264338076757223
1vR,coop,tbp,fixed,20,0.215280832904888,0.4384741040775277,0.2541726740910691,0.26997107002461496,0.18980686580474246,0.8571092001413594
1vR,tafeng,tbp,fixed,20,0.09320078551141235,0.10081974716437281,0.07658722430373949,0.09546897483555447,0.05006181048584826,0.326865028029323
1vR,coop,tbp,fixed,16,0.23284226015996543,0.39680355616018215,0.2566962891537018,0.2839217399995888,0.18265873892623644,0.8462716456590882
1vR,tafeng,tbp,fixed,16,0.09340829083713947,0.09883618103826533,0.07642186678222646,0.09554365931923016,0.049698288036920855,0.3255713669685209
1vR,coop,tbp,fixed,5,0.3266403581104959,0.20392777131047396,0.2163521868604677,0.3095846263696882,0.12062048597081956,0.7334786193897985
1vR,tafeng,tbp,fixed,5,0.09950409659335921,0.07771782421030833,0.07291270228147077,0.09733103590617831,0.04359773349804508,0.26821905993962913
1vR,coop,tbp,fixed,3,0.36099658381434796,0.14386851435781461,0.17847735962571493,0.28745399563657753,0.091194841825026,0.6503121686888915
1vR,tafeng,tbp,fixed,3,0.10572085669110248,0.06316041288346111,0.06741298223014563,0.09641946004280336,0.03773325164503641,0.22595946528676153
1vR,coop,tbp,fixed,19,0.21923362630315568,0.42893376328589194,0.2550211183986428,0.27329980757728156,0.18836464420713253,0.8547532100365178
1vR,tafeng,tbp,fixed,19,0.09325979461243139,0.1002631594899258,0.07657914959687588,0.09551009212167579,0.050002129460528545,0.3264338076757223
1vR,coop,tbp,fixed,9,0.28006009644600766,0.29369804295412255,0.24743918604249807,0.3087634336518291,0.15534050207591696,0.8027447284721404
1vR,tafeng,tbp,fixed,9,0.0950541421110632,0.09084792622569998,0.07538460549525129,0.09610239604489294,0.04767977323765918,0.3078913324708926
1vR,coop,tbp,fixed,10,0.271640704029678,0.3121756791784443,0.25115617997050044,0.30608881384301323,0.161304162400877,0.8141712804806219
1vR,tafeng,tbp,fixed,10,0.09423482343922188,0.0919226652952644,0.0752520783868537,0.09552972308808552,0.047861336608579656,0.3100474342388961
1vR,coop,tbp,fixed,4,0.3431499587701732,0.17629116784317658,0.20109056623461977,0.3030709041930758,0.10774497617874658,0.7002002591589115
1vR,tafeng,tbp,fixed,4,0.10122897800776197,0.07143542566899075,0.07047804248289155,0.0965420594594504,0.0410908289983623,0.24967658473479948
1vR,coop,tbp,80,19,0.20231322604018243,0.4363412478821382,0.24830184896850016,0.2587563746773181,0.18844867278825422,0.8921941351638745
1vR,tafeng,tbp,80,19,0.0942574248182348,0.09370131842980732,0.07395276264823242,0.09477003791912987,0.04712492435684711,0.29608281378661333
1vR,coop,tbp,90,5,0.32356145745712617,0.20785489073573382,0.2222696109125024,0.31432678315920787,0.1239474939850951,0.7618481593329565
1vR,tafeng,tbp,90,5,0.0982583551879497,0.08278131399337153,0.07458321358807823,0.09821733355787275,0.04535716203648124,0.2679039741779302
1vR,coop,tbp,fixed,15,0.23790960221046215,0.3845587874321787,0.2567063708099902,0.2874661331168526,0.18010467445628778,0.8425020614913418
1vR,tafeng,tbp,fixed,15,0.09345680312691955,0.09802573861520998,0.076314338824822,0.0955338730616301,0.04951247491680719,0.32341526520051744
1vR,coop,tbp,fixed,8,0.2894071599661186,0.2734392224744816,0.24245019145865568,0.3107989886659393,0.14841610067660993,0.7905524796795853
1vR,tafeng,tbp,fixed,8,0.09618010636768722,0.08935887192344352,0.07556288683479613,0.09689032688769733,0.047415730979811124,0.30228546787408367
1vR,coop,tbp,fixed,2,0.387472022617505,0.10700753045084795,0.14758913978877997,0.26039168344578345,0.07090519038040799,0.5730945930027094
1vR,tafeng,tbp,fixed,2,0.11448900388098318,0.053196826188628435,0.06286634927250338,0.09594644491034506,0.03328091836496688,0.1931867184131091
1vR,coop,tbp,fixed,13,0.24986420236744183,0.358425218086704,0.2562080989308516,0.2952822136219441,0.17416858417566572,0.8331370008245965
1vR,tafeng,tbp,fixed,13,0.09370258293285459,0.09665131814096534,0.07617515486569518,0.09563992880478082,0.049196162557465735,0.3216903837861147
1vR,coop,tbp,80,5,0.3179551652738469,0.20396780487757454,0.2186305373720076,0.30920009581665375,0.12180365322048442,0.759061017269735
1vR,tafeng,tbp,80,5,0.10036270242716544,0.07619028126384475,0.07211121228438129,0.09747758325258503,0.042744474178883045,0.25091165745206445
1vR,coop,tbp,90,16,0.22062342224803097,0.4072296711502527,0.2553081271369483,0.27551478731660156,0.18562858064069,0.8806271459893269
1vR,tafeng,tbp,90,16,0.09017067089994263,0.10442316605850831,0.07604395786971568,0.09409248438919697,0.05025040775152677,0.3207585233003833
1vR,coop,tbp,80,9,0.26674359312608303,0.2920711826948707,0.24572171395596643,0.3010929554486667,0.1555224262784146,0.8318660863186885
1vR,tafeng,tbp,80,9,0.09563408039763763,0.08667840873387067,0.07333134085689196,0.09541851029392058,0.04561486303721343,0.27879073050229386
1vR,coop,tbp,80,11,0.24899120458212845,0.32733589570301974,0.25013334010395866,0.2925431435414581,0.16600363982637523,0.8511799563124376
1vR,tafeng,tbp,80,11,0.09490534854315587,0.08922349955300221,0.07349791492710349,0.09501331893871466,0.04617292232397525,0.2859663568991883
1vR,coop,tbp,90,8,0.28161479629750014,0.27746724040264165,0.2455552357532045,0.30950316966058194,0.1513873192945769,0.8206401081095989
1vR,tafeng,tbp,90,8,0.09294720308942621,0.09315163368084109,0.07538519265157151,0.09562968221022775,0.04798401264421615,0.2965503328626185
1vR,coop,tbp,70,16,0.21372068785280351,0.39555237233948454,0.24798809454495224,0.2672348201376479,0.18045789445530402,0.8801803395985444
1vR,tafeng,tbp,70,16,0.0882796708925688,0.08298602371783644,0.06808913260239882,0.0879872491045613,0.042847420881623174,0.26898083408735707
1vR,coop,tbp,70,12,0.23811586867389048,0.33967786857145477,0.24819501301648259,0.28441969775957654,0.16831303560568484,0.8579616393669649
1vR,tafeng,tbp,70,12,0.08863594522885465,0.08162000618984523,0.06807645222312371,0.08823780810763437,0.04260505930884874,0.2658550629267089
1vR,coop,tbp,80,20,0.19800373560741386,0.4471346557508932,0.2469734629801355,0.25486231978956836,0.18983410114309188,0.8951037175947391
1vR,tafeng,tbp,80,20,0.09420758548044793,0.0938522848636332,0.07393503662790589,0.09472532725572927,0.04713751681551309,0.29631808022585576
1vR,coop,tbp,90,15,0.22624425571542875,0.39398434401744825,0.25589245252282555,0.2798571909972558,0.1831220732434476,0.8762862146471959
1vR,tafeng,tbp,90,15,0.09024968374373256,0.10377356569802246,0.0760194294315192,0.09414363822694906,0.050147644945865245,0.31894290901755096
1vR,coop,tbp,90,13,0.23889269995035378,0.36569702882098126,0.2562112862077404,0.28887312087993333,0.17706746419639768,0.8656857743028263
1vR,tafeng,tbp,90,13,0.09034116646583865,0.10118445046691849,0.0756191965510905,0.09403782807337419,0.04954626539996978,0.312689126487795
1vR,coop,tbp,90,19,0.2057957576598899,0.44307854919875606,0.2521882625104168,0.2630295853132909,0.19127808680566535,0.8912505688164482
1vR,tafeng,tbp,90,19,0.09006602134375598,0.10623688796402142,0.07618575962861562,0.09407050695852302,0.0505404216927001,0.3237845471051039
1vR,coop,tbp,90,10,0.2619382185628273,0.3161430289791874,0.2524662770285486,0.301920863084426,0.16387096033585813,0.8433026747013427
1vR,tafeng,tbp,90,10,0.09145940805210524,0.09705946528114197,0.07548408490112249,0.0947276370917426,0.048782166795137916,0.30441799475489206
1vR,coop,tbp,90,12,0.24592523359936033,0.35019123215927633,0.25562847130594163,0.293323623790016,0.17328519554671398,0.8594510863819597
1vR,tafeng,tbp,90,12,0.0905791102180047,0.0998321927847249,0.07553978510384582,0.09416807994937573,0.04929563357040615,0.31026830744401857
1vR,coop,tbp,90,3,0.36760358588017544,0.14822644557050993,0.18717217785237045,0.30027203744958736,0.0949695620774642,0.678687424445088
1vR,tafeng,tbp,90,3,0.1074238450675812,0.06874763666011079,0.07131149355092946,0.10039279185861212,0.040511418589078696,0.22917086947750656
1vR,coop,tbp,70,18,0.20395559178075337,0.4198264278144706,0.2462727117950252,0.25918396591491727,0.18452266390710315,0.8881248220839072
1vR,tafeng,tbp,70,18,0.08821609634152879,0.08351534586144062,0.068111758880918,0.08794872166279709,0.042930517063876274,0.2698856625812289
1vR,coop,tbp,70,10,0.25382243867077336,0.3067697543311753,0.24532511037708052,0.2930280027362634,0.15925550126558036,0.8411405094747533
1vR,tafeng,tbp,70,10,0.08908212787459312,0.08019263067019837,0.06798749747482273,0.08849784596494226,0.04227821519443737,0.26281154890186725
1vR,coop,tbp,80,12,0.24148104265603967,0.3435158345179393,0.25130068611350453,0.2882242372266155,0.17030030147983174,0.8588305849843034
1vR,tafeng,tbp,80,12,0.09464869424580047,0.09005727490409914,0.0735388328809092,0.0948614566377326,0.04634842156684634,0.2880837548523703
1vR,coop,tbp,90,4,0.34317144472483074,0.17987095547288165,0.20786742609724454,0.31069948465625025,0.11100559704710256,0.7281255027418102
1vR,tafeng,tbp,90,4,0.10160715486517383,0.07644564350702766,0.07326375305111475,0.09911807731185984,0.043275377597834744,0.25015130119023604
1vR,coop,tbp,70,14,0.2250221268986127,0.36909493712367064,0.24886253671160008,0.27576846060391375,0.1752282445377064,0.8704023019457289
1vR,tafeng,tbp,70,14,0.08835105833542949,0.08238185948311381,0.06803468021525297,0.08801545405867706,0.04272431920580993,0.2673356913712265
1vR,coop,tbp,90,18,0.21039052850800563,0.4316884726044369,0.2533631119879452,0.26703632800627003,0.1896378528801602,0.888094614284992
1vR,tafeng,tbp,90,18,0.0901179297443048,0.1058808221348872,0.07616115014625438,0.09409855980878733,0.05047419509720746,0.3235828121847892
1vR,coop,tbp,90,6,0.3070494935426884,0.23298524906626542,0.23243031068145528,0.3141607121836231,0.13458784211158362,0.7866085669502705
1vR,tafeng,tbp,90,6,0.09577029117073498,0.08720706312969413,0.07503597234898729,0.09711165848649242,0.04656640185684267,0.2800080693968126
1vR,coop,tbp,80,6,0.3023017932506483,0.22895763105208491,0.22902430232191953,0.30957498340087103,0.13248380076504354,0.7845036018019389
1vR,tafeng,tbp,80,6,0.09847664980590519,0.08003939109194251,0.07268556261180198,0.09678042499369117,0.043882443408949576,0.2617339136572168
1vR,coop,tbp,70,13,0.23131022672895463,0.35485147587355903,0.24876753680382865,0.28009467662756243,0.17202156206646915,0.8647123721889257
1vR,tafeng,tbp,70,13,0.08846088517059973,0.08207630487596142,0.06806867731464333,0.08811161541489898,0.042692306701646525,0.26684214855638727
1vR,coop,tbp,80,2,0.39472912096657004,0.1100728844610709,0.15463326226518948,0.27305194447155756,0.07360656460946899,0.5953364565096544
1vR,tafeng,tbp,80,2,0.11439830608163745,0.05314537095888695,0.06311169526707675,0.09643663983854601,0.03333198301351371,0.18433125514645335
1vR,coop,tbp,70,15,0.21914725306562324,0.38260557233601145,0.2485456849887045,0.2714355132223883,0.1780022523180257,0.8755247466859521
1vR,tafeng,tbp,70,15,0.0883475330296092,0.08272672562009398,0.06810355289916385,0.08804382981069236,0.04281628061528538,0.2684872912725179
1vR,coop,tbp,70,5,0.31435149808555873,0.20210937909204188,0.21654186096393496,0.3060259440995953,0.12068357330752788,0.7568369788501043
1vR,tafeng,tbp,70,5,0.09379232815113378,0.07104590949764014,0.06718319721076363,0.09077298805923326,0.03986948808406252,0.23764086534506867
1vR,coop,tbp,70,3,0.3576692286584036,0.144528021534815,0.18280625489025992,0.29310733590356103,0.09269217315983397,0.6715828184986574
1vR,tafeng,tbp,70,3,0.0986125963093965,0.05880387332831459,0.06271091685942899,0.08990206026371758,0.03506944469523305,0.20087192563954923
1vR,coop,tbp,70,7,0.284802314109053,0.24868056791753745,0.23354821980951532,0.3037505960910396,0.13972176666875494,0.8018360171414942
1vR,tafeng,tbp,70,7,0.09081383643364395,0.07634591635034045,0.06778118851498184,0.08945870742467385,0.04136972521146916,0.2522826355186312
1vR,coop,tbp,70,9,0.26293574333236736,0.28872675793703384,0.242654620627913,0.29706500153006915,0.15368252922752793,0.8303949160236042
1vR,tafeng,tbp,70,9,0.08935540435910594,0.07913411635317492,0.06784251144603991,0.08859835360055551,0.041999824750278254,0.25935674919799295
1vR,coop,tbp,90,14,0.23229178742961334,0.38017581354765584,0.25620193656619406,0.2842949707626396,0.18028019652631766,0.8713072895838792
1vR,tafeng,tbp,90,14,0.09030347972248315,0.10242232820182062,0.07583747418298149,0.09410579524405256,0.04985604633817621,0.31591688521283035
1vR,coop,tbp,80,15,0.2221999214779695,0.38714535835055236,0.251682195481616,0.2750532547213646,0.1801505383865011,0.8763448226547922
1vR,tafeng,tbp,80,15,0.09451128313320996,0.09266883352705686,0.07395933365322364,0.09495830087385575,0.046965276701305896,0.2940830490530526
1vR,coop,tbp,70,20,0.19533906407929363,0.442057136920608,0.24393952990977202,0.2515621992252259,0.1876172560387355,0.8945865807027397
1vR,tafeng,tbp,70,20,0.08815421107532112,0.08374094464450263,0.06809277140390532,0.08789583593816548,0.042948264208545466,0.2701324339886485
1vR,coop,tbp,90,20,0.2014642805854003,0.45415132923273444,0.2509049728440647,0.25914074492444955,0.19272929563730917,0.8942051967989998
1vR,tafeng,tbp,90,20,0.08998692001973785,0.1064644506842845,0.0761526113545984,0.0939966908894343,0.05055469046691828,0.3247932217066774
1vR,coop,tbp,80,8,0.27703188464919404,0.2724641403189264,0.2417804042156548,0.3047002831972374,0.14894399542193235,0.819290803698911
1vR,tafeng,tbp,80,8,0.09609317671310377,0.08493656215462422,0.07308843673355302,0.09557954333707967,0.04515374384078469,0.27385013527820257
1vR,coop,tbp,90,17,0.21538353447284614,0.41985721570455975,0.2544897624086348,0.2712790305067498,0.18781840003792222,0.8845157820709055
1vR,tafeng,tbp,90,17,0.0900935369598223,0.10498317917437364,0.0760412707093076,0.0940327484302219,0.05031100486067941,0.3213637280613274
1vR,coop,tbp,80,14,0.22800902064798928,0.3731086717216158,0.25180584024542285,0.27924447648542194,0.17719225455849852,0.8711129256596384
1vR,tafeng,tbp,80,14,0.09452696756249279,0.09198413471676398,0.07385380209441492,0.09492372015524052,0.04681234057874213,0.2920832843194918
1vR,coop,tbp,80,17,0.211632201730919,0.41290900205817455,0.25041369362942695,0.26673410179976936,0.18487959617485714,0.8850421997864061
1vR,tafeng,tbp,80,17,0.09442744063255837,0.09338621424894071,0.07403532559305799,0.09493177489123862,0.04711615921950171,0.2958475473473709
1vR,coop,tbp,90,2,0.40058743225913207,0.11169647258964924,0.15669955912418754,0.2766226961159511,0.07464490650500821,0.5998409612193586
1vR,tafeng,tbp,90,2,0.11579584426064152,0.055869534727004934,0.06506717630593113,0.09845660385110316,0.03473584399385495,0.19346378858180352
1vR,coop,tbp,90,7,0.29352909593260396,0.2562263300017118,0.2401176724429547,0.3125362401359292,0.14371934761557298,0.8058678874961505
1vR,tafeng,tbp,90,7,0.09413239574627509,0.09073523810538141,0.07530567857681365,0.09630622154754712,0.04743930105452756,0.29070002017349206
1vR,coop,hrm,30,4,0.24486831978489865,0.13046112619732556,0.14917946885346675,0.22212492548862728,0.08007792967724034,0.6363325747090748
1vR,tafeng,hrm,30,4,0.029944289693593314,0.030223737521572074,0.02530407096936779,0.03184732974888468,0.016023868417699604,0.11425771175074796
1vR,coop,hrm,30,5,0.23308716031194981,0.1524314967007813,0.1611061001884951,0.2269313757168275,0.0903321278295716,0.683542698213985
1vR,tafeng,hrm,30,5,0.02620447745795935,0.03302410515190683,0.02465481813335457,0.029424586152808317,0.01647638974751206,0.12421334984009079
1vR,coop,hrm,30,8,0.2038223597068121,0.20662730448164027,0.17939635498653078,0.22483712475960435,0.11148364552402824,0.7667866592235607
1vR,tafeng,hrm,30,8,0.021413649025069637,0.042435612745319776,0.02436052550266876,0.026276928365626583,0.01824276418727907,0.15774270091818837
1vR,coop,hrm,30,10,0.19213594458629654,0.23871653633367207,0.18684566684956613,0.22224405174640388,0.12223074718347493,0.8014416283225595
1vR,tafeng,hrm,30,10,0.019570824306200354,0.04854251204969851,0.024102786816919904,0.024850853417562227,0.019107514313464462,0.17548746518105848
1vR,coop,hrm,30,9,0.19787997734770718,0.22326358827381326,0.18373367146913414,0.22397839599061864,0.11727390242517206,0.7858311890361729
1vR,tafeng,hrm,30,9,0.020146268211882572,0.04458945093704049,0.023903411733993914,0.02518653671216105,0.018409618202164513,0.16553182709171568
1vR,coop,hrm,30,6,0.22380937280821997,0.1732643037487254,0.17059596532634144,0.22959571618304872,0.09936822102998791,0.7204533247891762
1vR,tafeng,hrm,30,6,0.023969187386086173,0.03605448095693572,0.02437885075171259,0.02794204140979681,0.017029458675553506,0.1343237387805633
1vR,coop,hrm,20,4,0.25460752186708224,0.13502132880607212,0.15474531251328755,0.23067463371389255,0.08297021734573144,0.6495535727186758
